Ticker;Sector;NAME;Year;PL;PT;DIR;LL_Consolidado;PR_all;PS_all;Legal Index;Leverage Index;Governance Index;Global Index;Legal Ranking;Governance Ranking;Leverage Ranking;Global Points;Global Ranking;LPA;Aplicações Financeiras;Caixa e Equivalentes de Caixa;Clientes;Despesas Financeiras;Despesas/Receitas Operacionais;Empréstimos e Financiamentos;Fornecedores;Imobilizado;Intangível;Investimentos;Outras Despesas Operacionais;Passivo Circulante;Passivo Não Circulante;Capacidade Financeira
LOGG3.SA;Financeiro;LOG COMMERCIAL PROPERTIES;2019;2954223104;1034504000;4711737;93335000;35510000;277850000;-0,664081339;1,855690364;18,80904282;4,834142627;103;63;8;69,25;67;1,151536539;0;507388;49709;-55927;54303;82526;8501;4958;2014;2880388;-114101;130422;904082;557097
EZTC3.SA;Consumo Cíclico;EZ TEC EMPREEND. E PARTICIPACOES S.A.;2016;2844412928;671752000;19000000;232282000;11658000;52919000;3,389387555;3,234319999;11,22536842;5,309615882;19;57;6;25,25;11;1,151065;459980;103875;622340;-17560;-102316;224958;19585;1111;3996;306453;-4655;445047;226705;1186195
MRVE3.SA;Consumo Cíclico;MRV ENGENHARIA E PARTICIPACOES S.A.;2020;6034585088;12027429888;40000000;620992000;102144000;512569000;0,211528594;-0,498264788;14,5248;3,6123981;74;83;100;82,75;82;1,149035941;0;1080705;1843822;-108529;-1160603;687520;467929;564393;164431;1918962;-129274;3615810;8411620;2924527
CAML3.SA;Consumo não Cíclico;CAMIL ALIMENTOS S.A.;2021;2879001088;5051969024;11825604;478720992;46204000;936819000;-0,48899308;-0,430122973;39,48173709;9,518406988;126;60;106;104,5;112,5;1,149035612;32923;1081955;945120;-363235;-1038793;703141;673599;1338400;717743;38049;0;1600825;1857254;2059998
CMIN3.SA;Materiais Básicos;CSN MINERAÇÃO S.A.;2021;13998288896;12992844800;30000000;6370966016;61890000;8405635000;-0,242060116;0,077384446;211,3655339;52,73969952;106;21;52;71,25;56,5;1,144959762;217023;10716802;0;-414402;-1562106;478410;1150427;7692003;4221255;1313186;-301707;6532581;6460264;10933825
GUAR3.SA;Consumo Cíclico;GUARARAPES CONFECCOES S.A.;2017;4025041920;3956734976;2910270,08;570326976;157432000;360789000;0,580777064;0,017263462;194,9704633;49,03732023;45;6;46;35,5;21;1,142481971;372037;410287;3127141;-237064;-3217627;581000;524352;1847647;137433;185077;0;2824679;1132056;3909465
VIVA3.SA;Consumo Cíclico;VIVARA PARTICIPAÇOES S.A;2019;1089724288;789804608;13498180;257971328;15234000;428319000;-0,397712154;0,379739086;18,11156378;4,42396964;79;64;30;63;54;1,141544693;0;435844350;425833395;-40389080;-240875303;190934035;36421391;311422998;9742522;0;-79365;458812991;330991588;861677745
CURY3.SA;Consumo Cíclico;CURY CONSTRUTORA E INCORPORADORA S.A.;2022;877747968;1920683008;31720833,91;348440000;18868000;132119000;1,637319386;-0,543002169;9,98457881;3,179053853;54;114;120;85,5;86;1,134954135;227162;562264;681536;-88468;-407451;120906;114591;22931;0;102598;-61830;1067486;853197;1470962
ENGI3.SA;Utilidade Pública;ENERGISA S.A.;2022;12483751936;47186915328;11873169,64;2428019968;1970886000;5858440000;-0,585551791;-0,73544039;203,4963596;50,3974539;122;14;157;103,75;117,5;1,126898264;4835505;916207;3952081;-4196378;-1469159;6638407;1887305;1875170;16838178;49247;-174363;13224880;33962036;9703793
INTB3.SA;Tecnologia da Informação;INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA;2021;1919138944;1636657024;16576561;363508992;16659000;57896000;5,278654691;0,172596895;20,92909567;7,914750486;42;89;48;55,25;37;1,12672906;4411;940858;634869;-235371;-546668;141331;870441;380928;172912;3810;-7599;1268018;368639;1580138
CURY3.SA;Consumo Cíclico;CURY CONSTRUTORA E INCORPORADORA S.A.;2019;610648000;1287998000;16454017,13;204056992;28811000;130181000;0,567486745;-0,525893674;11,40165185;3,002682917;51;82;96;70;68,5;1,125544363;310552;3791;479920;-26689;-118376;123694;38540;12039;0;16517;-42671;638675;285526;794263
GOAU3.SA;Materiais Básicos;METALURGICA GERDAU S.A.;2012;26818351104;26551764992;2845395,36;1332676992;1081381000;4708610000;-0,71697019;0,010040241;467,3626784;116,4846946;81;2;40;51;56;1,12378143;1059605;1437724;3695381;-1286253;-2427111;3888232;3059814;19690863;11489825;1441914;-206066;9129488;17422276;6192710
RANI3.SA;Materiais Básicos;IRANI PAPEL E EMBALAGEM S.A.;2021;957438016;1407862016;25261763,25;285312992;19813000;181319000;0,573541615;-0,319934763;10,29426276;2,780352807;80;119;90;92,25;98;1,121794007;475858;30410;255345;-98872;-196200;91332;133718;984530;136339;21367;-6542;344609;1063253;761613
EVEN3.SA;Consumo Cíclico;EVEN CONSTRUTORA E INCORPORADORA S.A.;2021;2592337920;3337572096;26446000;286220992;65281000;64669000;3,425938116;-0,223286315;9,822846253;4,112859042;50;121;76;74,25;65;1,120411776;899261;42317;1105214;-38033;-366894;106019;60333;21288;295;29731;-68708;2315443;1022129;2046792
BEEF3.SA;Consumo não Cíclico;MINERVA S.A.;2022;1062494976;20337633280;51190398,77;655064000;58886000;410026000;0,597615761;-0,947757197;11,79661842;3,011023187;71;106;180;107;121,5;1,117178723;1837007;5234456;2487540;-2222385;-3314182;2077939;3519543;5234666;1859494;242104;0;8129741;12207892;9559003
ENEV3.SA;Utilidade Pública;ENEVA S.A;2015;3577177088;4914900992;22305247,92;137108992;436000;343068000;-0,600344561;-0,272177182;5,146938716;0,918518103;65;66;61;64,25;71,5;1,11673826;1200;247414;338580;-632385;-270028;1010619;122706;5451258;766640;519866;-154758;1433619;3481282;587194
TGMA3.SA;Bens Industriais;TEGMA GESTAO LOGISTICA S.A.;2020;625638976;401292992;10474000;73509000;33878000;33878000;1,169815219;0,559057817;6,018235631;2,229230972;61;110;24;64;50;1,11659951;0;260387;212138;-33239;-93926;95791;31268;253620;170769;38092;0;205845;195448;472525
CVCB3.SA;Consumo Cíclico;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2014;458825984;1837404032;34183694;145739008;18937000;1000;145738,008;-0,750285742;3,263407226;72869,63228;3;81;95;45,5;42;1,114866882;0;50499;1396119;0;-390451;0;366591;9865;133113;0;-13256;1818467;18937;1446618
BEEF3.SA;Consumo não Cíclico;MINERVA S.A.;2021;654131008;19415330816;50616035,45;598878976;43377000;351439000;0,704076599;-0,966308531;10,83180331;2,818411995;79;117;180;113,75;135;1,114725576;1226376;6075633;2598563;-1524826;-2609606;1488416;3724242;4581352;828195;199841;0;7238370;12176961;9900572
RENT3.SA;Consumo Cíclico;LOCALIZA RENT A CAR S.A.;2019;5447532032;13945427968;62000000;833937984;207237000;368639000;1,262207699;-0,609367884;12,45061265;3,59141504;42;76;105;66,25;61,5;1,112685851;610838;2220102;0;-629966;-1020066;144342;2565387;14569571;139944;0;-28305;3522249;10423179;2830940
WIZC3.SA;Financeiro;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2018;176868000;305166016;29489554,01;184395008;9080000;1000;184394,008;-0,420420392;5,252892395;92198,21212;1;94;76;43;30;1,111431561;23676;29347;0;-26584;-132072;0;35404;14302;288731;12500;-226329;205979;99187;53023
GGBR3.SA;Materiais Básicos;GERDAU S.A.;2020;31085209600;32037799936;44327488,09;2388054016;1172511000;11622680000;-0,794534994;-0,029733326;52,87298308;12,81354494;127;39;49;85,5;89,5;1,104232112;3041143;4617204;0;-1892799;-736174;1431506;5437953;18068226;12726097;2271629;-710117;11482143;20555656;7658347
EVEN3.SA;Consumo Cíclico;EVEN CONSTRUTORA E INCORPORADORA S.A.;2012;1805092992;1968588032;17695000;270564000;21416000;25937000;9,431584223;-0,083051932;14,29042102;8,267634384;19;58;41;34,25;26;1,101270834;433266;38474;1701883;-71572;-289590;308803;68896;22814;6754;11;-20908;765036;1203552;2173623
MLAS3.SA;Tecnologia da Informação;GRUPO MULTI S.A.;2021;4008677888;2670708992;42468000;774715008;102303000;1397009000;-0,445447375;0,500978916;17,24232382;4,213101997;124;100;32;95;103;1,099865063;0;1359722;1347874;-296353;-578334;615822;1161857;240349;40781;101631;0;2047668;623041;2707596
JSLG3.SA;Bens Industriais;JSL S.A.;2019;2379962880;17888270336;24362435,85;318624992;67829000;620259000;-0,486303315;-0,866953996;12,07853591;2,55974382;87,5;80;139,5;98,625;116;1,098630771;5214243;591815;1775137;-1133375;-860218;2121608;1810499;9615005;537735;6716;0;4678968;13209303;7581195
DIRR3.SA;Consumo Cíclico;DIRECIONAL ENGENHARIA S.A.;2021;1458780032;4220838912;8519776,57;208760000;24008000;175446000;0,189881787;-0,654386234;23,50298999;5,807091832;89;82;149;102,25;108,5;1,095392926;325206;723954;231761;-159174;-324241;137293;92054;99075;19013;117980;-260080;496841;3723998;1280921
CMIG3.SA;Utilidade Pública;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2019;15890865152;34036187136;21177148;3128072960;1888064000;3745689000;-0,164887165;-0,533118528;146,7098314;36,46173463;70;17;97;63,5;55;1,093235818;740339;535757;4523540;-1846573;-2682249;2746249;2079891;2450125;11624471;5399391;-2000795;7912451;26123736;5799636
EVEN3.SA;Consumo Cíclico;EVEN CONSTRUTORA E INCORPORADORA S.A.;2014;2419494912;2460584960;22168000;273896992;32554000;29636000;8,242036442;-0,016699301;11,35551209;6,955721418;16;60;43;33,75;22;1,091241652;714792;6474;1640415;-34939;-406572;674321;64430;24884;9302;22947;-34962;1017430;1443155;2361681
PTBL3.SA;Bens Industriais;PBG S/A;2022;467244000;2012525952;13486948;153104992;88369000;36806000;3,159783514;-0,767832062;10,35208588;3,975955212;44;113;162;90,75;96;1,085901537;0;256088;314507;-127816;-631369;165903;460832;958957;42377;348;-49260;945107;1067419;570595
EMBR3.SA;Bens Industriais;EMBRAER S.A.;2014;10265486336;17388113920;52029000;826600000;660748000;92215000;7,963834517;-0,409626232;14,88729362;7,601334107;17;55;72;40,25;34;1,085753943;1887598;4550200;1910943;89340;-1654963;238146;2604594;5381011;3349077;1070;-553088;6781058;10607056;8348741
BRKM3.SA;Materiais Básicos;BRASKEM S.A.;2014;5894349824;43527401472;30855411;726300992;412811000;6387304000;-0,886289898;-0,864583007;22,53885327;4,975422616;87;42;103;79,75;89;1,085356747;89729;3993359;2692612;-2745864;-2404840;1418542;10852410;29001490;2835728;126535;95596;14083292;29444109;6775700
EMBR3.SA;Bens Industriais;EMBRAER S.A.;2017;13834565632;25650339840;45082000;847376000;179159000;770456000;0,09983698;-0,460647862;17,79632669;4,383838198;51;54;78;58,5;61;1,08358453;7825304;4203719;2993366;-563437;-2361786;1286591;2728027;6962927;6227137;18387;-1067419;9204804;16445536;15022389
CYRE3.SA;Consumo Cíclico;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2019;5175442944;4812335104;12518394,4;534316000;148410000;184986000;1,888413177;0,075453565;41,68247053;11,38368761;36;35;43;37,5;14;1,081909242;1152619;212437;1251679;-149929;-625817;552707;134825;92389;27622;815090;-70965;2190044;2622291;2616735
LIGT3.SA;Utilidade Pública;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2021;8733101056;19544770560;15984228,5;397944992;401907000;10465349000;-0,961974991;-0,553174542;23,89610256;5,354744508;156;79;132;130,75;147;1,078490666;3208196;396777;2424681;-1712599;-1277661;1933663;2154037;1809881;2833555;357761;-40014;6688727;12856044;6029654
GGBR3.SA;Materiais Básicos;GERDAU S.A.;2018;25938571264;25342457856;36164009,96;2326382080;770305000;4520174000;-0,485333511;0,02352232;63,32865389;15,5953773;75;31;51;58;61;1,073178602;459470;2890144;0;-2125887;-2102152;1824938;4119057;15546481;9948486;1367802;-684920;8504253;16838205;3349614
EMBR3.SA;Bens Industriais;EMBRAER S.A.;2013;8509008896;15251301376;50823000;786409984;619045000;241974000;2,249977204;-0,442079814;14,47350577;4,632845092;39;55;71;51;58;1,067486324;2201816;3944323;1387402;-45926;-1489942;185871;2374449;4669584;2598179;12;-629468;6776676;8474625;7533541
CEAB3.SA;Consumo Cíclico;CEA MODAS S.A.;2021;2995009024;5677657088;28283115,31;329008992;284315000;315978000;0,041240188;-0,47249209;10,63269988;2,560672041;95;118;113;105,25;115,5;1,067360556;0;1050251;1145336;-267996;-2304510;121178;1400736;2476559;975695;0;-25522;2415055;3262602;2195587
TUPY3.SA;Bens Industriais;TUPY S.A.;2017;1983318016;2625838080;21043487,24;153400992;150658000;915985000;-0,832528926;-0,244691426;6,289713452;1,094991044;82;77;65;76,5;87;1,063969538;1077;865368;573093;-161794;-416040;456015;462465;1509236;296141;13306;-115606;1290540;1335298;1439538
AGRO3.SA;Consumo não Cíclico;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;2017;755864000;423735008;10999014;126338000;1594000;16548000;6,634638627;0,783812963;10,48630232;6,134848134;16;66;23;30,25;17;1,060488241;6972;43798;0;-76646;-48061;56620;80261;54745;1672;101426;-6019;157156;58669;50770
SEER3.SA;Consumo Cíclico;SER EDUCACIONAL S.A.;2019;1308487936;1250668032;11289300;136372000;122111000;218583000;-0,376108847;0,046231216;11,07975694;2,593442615;76;83;45;70;68,5;1,059434022;91290;215173;286967;-173241;-435203;92137;32501;1126527;560646;0;4798;406439;844229;593430
MRVE3.SA;Consumo Cíclico;MRV ENGENHARIA E PARTICIPACOES S.A.;2016;5437487104;6889525760;23183437;574403968;97652000;232544000;1,470087244;-0,21076032;23,77648021;6,626473594;33;44;58;42;35;1,057058439;0;1763552;1662025;-62634;-931951;937050;315109;139986;86188;783477;-122770;2924359;3965167;3425577
PSSA3.SA;Financeiro;PORTO SEGURO S.A.;2012;5069386752;13670567936;14673435;679998016;2449466000;2446388000;-0,722039997;-0,629175117;45,34211526;10,81721504;82;28;86;69,5;81;1,053450422;8325193;683302;4274943;-379635;9311;0;0;1064755;1339722;8700;-8759388;11546895;2123673;13283438
FLRY3.SA;Saúde;FLEURY S.A.;2021;1854482944;4219287040;34348700;351491008;36196000;466303000;-0,246217571;-0,560474809;9,233022152;2,04502805;108;123;135;118,5;140;1,052208073;763372;33722;793851;-220031;-459632;504700;356881;1565182;2586611;43083;-969;1206874;3012413;1590945
ASAI3.SA;Consumo não Cíclico;SENDAS DISTRIBUIDORA S.A.;2020;1410000000;17411000320;29786387,48;1556000000;282000;2408000;645,179402;-0,919016715;51,2386275;335,1696037;7;41;174;57,25;40;1,05215514;0;3532000;182000;0;-3846000;2120000;5058000;7476000;1037000;769000;-600000;8723000;8688000;3714000
SMFT3.SA;Consumo Cíclico;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;2018;1206525952;2642375936;7288139,74;356956000;6692000;13698000;25,05898671;-0,543393529;47,97765585;24,38805894;6;37;91;35;16;1,048077535;25414;666780;105553;-154871;152554;380835;100304;1722565;1146683;0;-49612;895124;1747252;797747
SEER3.SA;Consumo Cíclico;SER EDUCACIONAL S.A.;2013;451366016;351999008;3953117,97;116297000;6006000;116666000;-0,003162875;0,282293432;28,41905627;7,173755988;60;36;32;47;43,5;1,041518225;84311;217260;90641;-31118;-139213;17836;11377;315517;70849;0;0;92442;259557;392212
ALOS3.SA;Financeiro;ALLOS S.A;2021;7809986048;3304727040;32316611,42;318404992;33750000;178068000;0,788108992;1,363277195;8,852672604;2,948041946;75;125;11;71,5;58;1,037182247;1231460;14862;400545;-216729;-146826;0;34175;24495;345401;8741747;0;727481;2577246;1646867
TAEE3.SA;Utilidade Pública;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;2018;4572051968;4044241920;14560824;1071305024;28475000;223008000;3,803886067;0,13050902;72,57447793;20,07818977;22;26;45;28,75;10;1,036582593;0;20869;159200;-274100;156974;428280;58314;23218;65828;1912943;0;646805;3397437;180069
MRVE3.SA;Consumo Cíclico;MRV ENGENHARIA E PARTICIPACOES S.A.;2015;5049872896;6342435840;21177579;595353984;91604000;196789000;2,025341782;-0,203795983;27,11246668;7,739838566;27;29;54;34,25;27;1,036407469;0;1595814;2075203;-77685;-940302;1118678;254335;105311;84415;739840;-149217;3050474;3291962;3671017
CSAN3.SA;Petróleo, Gás e Biocombustíveis;COSAN S.A.;2018;10923132928;17866627072;25943402,33;1903751040;848515000;10074617000;-0,811034897;-0,388629265;72,38093191;17,59255821;99;27;74;74,75;85;1,034429438;0;2696947;1128304;-1968910;148354;1161203;1472203;498413;9696476;8412425;803453;3994218;13872409;3825251
CURY3.SA;Consumo Cíclico;CURY CONSTRUTORA E INCORPORADORA S.A.;2021;738328000;1859593984;19701898,21;315308992;21079000;115331000;1,733948305;-0,602962794;15,00399051;4,467231082;62;106;142;93;99;1,026990876;218524;473052;661629;-49714;-268303;68020;87488;25765;0;92666;-42984;1115379;744215;1353205
SIMH3.SA;Financeiro;SIMPAR S.A.;2021;5824260096;42143932416;34445832,72;1328950016;356544000;745626000;0,782327891;-0,861800744;37,58086483;9,570929966;76;63;173;97;104;1,016764416;17622989;1029383;0;-1953955;-1353354;1743831;3549800;21567720;1346837;30248;0;7137334;35006600;18652372
ITSA3.SA;Financeiro;ITAUSA S.A.;2019;58356998144;9118999552;26300000;10568999936;2169000;1329000;7951,595889;5,39949567;400,8631154;4077,363597;5;5;4;4,75;1;1,010963543;1213000;2369000;1135000;-760000;9704000;878000;631000;3669000;723000;53040000;0;2576000;6543000;4717000
PCAR3.SA;Consumo não Cíclico;CIA BRASILEIRA DE DISTRIBUICAO;2019;13548000256;44927000576;84789979,97;836000000;1305000000;10829000000;-0,922799889;-0,698444141;8,85965559;1,578902918;123;90;120;114;126;1,00818604;0;7954000;727000;0;-10224000;3488000;14887000;24290000;6236000;3660000;-1872000;23135000;21792000;8681000
NTCO3.SA;Consumo não Cíclico;NATURA &CO HOLDING S.A.;2012;1306097024;4069282048;70048000;861222016;63293000;762738000;0,129119063;-0,679035022;11,29474098;2,718486021;56;64;92;67;76;1,004242713;;;;;;;;;;;;;;0
EQTL3.SA;Utilidade Pública;EQUATORIAL ENERGIA S.A.;2017;5748104192;11740348416;4747284,94;1205083008;479043000;511686000;1,355122102;-0,510397478;252,8467826;63,76165733;34;5;82;38,75;27;1,003799524;919;4172474;2439478;-741161;-1214703;1198390;1185038;10661;4930846;422063;-111920;4074347;7666001;6612871
WEGE3.SA;Bens Industriais;WEG S.A.;2022;15248355328;12886304768;14097000;4272871936;719488000;1146643000;2,726418716;0,183299294;302,1050533;76,9352975;46;10;44;36,5;14;1,002877065;531826;4451002;5614423;-1041939;-3643900;2307817;2036216;6282653;1524015;1056;-753523;10262877;2623428;10597251
FLRY3.SA;Saúde;FLEURY S.A.;2018;1749960960;2160486912;31675000;331584992;26583000;525079000;-0,368504564;-0,190015477;9,468350182;2,135331394;71;82;67;72,75;82;1,001250777;753651;55231;0;-102380;-305254;216214;193945;782681;1629225;12280;-10583;624700;1535787;808882
CMIG3.SA;Utilidade Pública;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2020;17477347328;36605730816;15474946;2865121024;1892437000;5185761000;-0,4475023;-0,522551608;184,1457849;45,68205718;100;12;108;80;79;1,001198948;3360270;1680397;4373075;-3350864;-676577;2059315;2358320;2407143;11809928;5415293;-857957;9690215;26915517;9413742
CMIG3.SA;Utilidade Pública;CIA ENERGETICA DE MINAS GERAIS - CEMIG;2015;12999112704;27880851456;17009884;2491877888;754573000;6480931000;-0,615506185;-0,53376199;145,4958778;35,93277586;68;5;77;54,5;61;1,000001392;2426746;924632;3764477;-2204344;-1412360;6300359;1901153;3940323;10275104;9744847;-1685395;13074072;14795341;7115855
WIZC3.SA;Financeiro;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;2017;167094000;445096000;23219974,07;163360992;6716000;1000;163359,992;-0,624588853;6,035364962;81681,34869;1;79;93;43,5;35;0,996879003;23476;6380;0;-7274;-139630;0;41360;15351;487736;0;-48533;146149;298947;29856
ALUP3.SA;Utilidade Pública;ALUPAR INVESTIMENTO S/A;2020;8944681984;13631827968;11711113,21;2055505024;18462000;260776000;6,88226303;-0,343838405;174,5174753;46,98454075;30;15;82;39,25;17;0,990788475;1406273;674609;1705715;-513053;-122636;831011;385127;4672156;198000;135465;-335;2290153;11341675;3786597
VBBR3.SA;Petróleo, Gás e Biocombustíveis;VIBRA ENERGIA S.A.;2017;8826000384;14936000512;11395246,5;1151000064;2079000000;9431000000;-0,877955671;-0,40907873;100,0070352;24,46051127;92;11;75;67,5;73,5;0,987982833;0;483000;0;-933000;-4245000;214000;2682000;5816000;453000;36000;-456000;4413000;10523000;483000
TEND3.SA;Consumo Cíclico;CONSTRUTORA TENDA S.A.;2017;1163739008;971438976;15155594;104636000;63039000;529120000;-0,802245237;0,197953795;5,904117384;1,124395176;78;80;40;69;76;0,987831579;458346;39377;277073;-29003;-345130;31033;22749;41824;21644;65417;-111987;405767;565672;774796
ITSA3.SA;Financeiro;ITAUSA S.A.;2015;47870001152;6960000000;25373660;8993999872;771000;834000;10783,17251;5,877873729;353,4620631;5481,421238;2;1;1;1,5;1;0,985721703;282000;2174000;996000;-92000;7914000;675000;0;4146000;1025000;41246000;-229000;3183000;3777000;3452000
CIEL3.SA;Financeiro;CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO;2013;3331878912;9978702848;36548305,35;2680676096;1064024000;201678000;12,29186176;-0,666100999;72,34611196;24,06593362;14;21;90;34,75;22,5;0,985553773;0;423062;8638509;-273408;-1000577;273110;4902100;515328;2081408;46388;0;6363961;3614742;9061571
MGLU3.SA;Consumo Cíclico;MAGAZINE LUIZA S.A.;2018;2302872064;6493869056;28912238;597428992;387355000;1837394000;-0,674849819;-0,645377502;19,66353328;4,417114034;84;57;101;81,5;95;0,985270933;409111;599087;0;-428617;-3455871;130743;4105244;754253;598822;308462;0;5388598;1105271;1008198
