product_id;product;description;date_period;mes;ano;cost_real;qtd_real;cost_unit;dias_uteis;qtd_dia;qtd_dia_10000;varia_dia_media;varia_dia_abs;qtd_med;desv_pad
1232;271124J;LUBRAX UTILE FPX 150 TB-200L;01/05/2024;5;2024;10762;2;5381;22;0,09091;909;0;0;0,33333;0,81650
1232;271124J;LUBRAX UTILE FPX 150 TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,33333;0,81650
1233;271125K;LUBRAX GEAR PAO 460 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1233;271125K;LUBRAX GEAR PAO 460 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1233;271125K;LUBRAX GEAR PAO 460 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1233;271125K;LUBRAX GEAR PAO 460 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1233;271125K;LUBRAX GEAR PAO 460 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1233;271125K;LUBRAX GEAR PAO 460 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1234;271126L;LUBRAX GEAR PAO 220 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;1,00000;1,26491
1234;271126L;LUBRAX GEAR PAO 220 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;1,00000;1,26491
1234;271126L;LUBRAX GEAR PAO 220 BD-20L;01/03/2024;3;2024;3150;1;3150;21;0,04762;476;0;0;1,00000;1,26491
1234;271126L;LUBRAX GEAR PAO 220 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;1,00000;1,26491
1234;271126L;LUBRAX GEAR PAO 220 BD-20L;01/05/2024;5;2024;9567;3;3189;22;0,13636;1363;0;0;1,00000;1,26491
1234;271126L;LUBRAX GEAR PAO 220 BD-20L;01/06/2024;6;2024;6521;2;3260;20;0,10000;1000;7333;6666;1,00000;1,26491
1235;271260P;LUBRAX TURBINA X 46 TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1235;271260P;LUBRAX TURBINA X 46 TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1235;271260P;LUBRAX TURBINA X 46 TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1235;271260P;LUBRAX TURBINA X 46 TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1235;271260P;LUBRAX TURBINA X 46 TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1235;271260P;LUBRAX TURBINA X 46 TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1236;273333I;LUBRAX BETUMEN 300 BD-18KG;01/01/2024;1;2024;851;2;425;22;0,09091;909;0;0;5,33333;4,67618
1236;273333I;LUBRAX BETUMEN 300 BD-18KG;01/02/2024;2;2024;2793;7;399;19;0,36842;3684;40526;35000;5,33333;4,67618
1236;273333I;LUBRAX BETUMEN 300 BD-18KG;01/03/2024;3;2024;5999;13;461;21;0,61905;6190;16802;18571;5,33333;4,67618
1236;273333I;LUBRAX BETUMEN 300 BD-18KG;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;5,33333;4,67618
1236;273333I;LUBRAX BETUMEN 300 BD-18KG;01/05/2024;5;2024;3213;7;459;22;0,31818;3181;0;0;5,33333;4,67618
1236;273333I;LUBRAX BETUMEN 300 BD-18KG;01/06/2024;6;2024;1533;3;510;20;0,15000;1500;4714;4285;5,33333;4,67618
1237;273334J;LUBRAX BETUMEN 300TB-170KG;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1237;273334J;LUBRAX BETUMEN 300TB-170KG;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1237;273334J;LUBRAX BETUMEN 300TB-170KG;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1237;273334J;LUBRAX BETUMEN 300TB-170KG;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1237;273334J;LUBRAX BETUMEN 300TB-170KG;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1237;273334J;LUBRAX BETUMEN 300TB-170KG;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1238;273335K;LUBRAX BETUMEN 500 BD-18KG;01/01/2024;1;2024;450;1;450;22;0,04545;454;0;0;10,50000;7,66159
1238;273335K;LUBRAX BETUMEN 500 BD-18KG;01/02/2024;2;2024;6035;14;431;19;0,73684;7368;162105;140000;10,50000;7,66159
1238;273335K;LUBRAX BETUMEN 500 BD-18KG;01/03/2024;3;2024;3001;7;428;21;0,33333;3333;4523;5000;10,50000;7,66159
1238;273335K;LUBRAX BETUMEN 500 BD-18KG;01/04/2024;4;2024;2550;6;425;22;0,27273;2727;8181;8571;10,50000;7,66159
1238;273335K;LUBRAX BETUMEN 500 BD-18KG;01/05/2024;5;2024;5214;12;434;22;0,54545;5454;20000;20000;10,50000;7,66159
1238;273335K;LUBRAX BETUMEN 500 BD-18KG;01/06/2024;6;2024;10983;23;477;20;1,15000;11500;21083;19166;10,50000;7,66159
1239;273336L;LUBRAX ATF HD SINTETICO TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1239;273336L;LUBRAX ATF HD SINTETICO TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1239;273336L;LUBRAX ATF HD SINTETICO TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1239;273336L;LUBRAX ATF HD SINTETICO TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1239;273336L;LUBRAX ATF HD SINTETICO TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1239;273336L;LUBRAX ATF HD SINTETICO TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1240;274384T;LUBRAX SUPERA FLEX 5W40 SN TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1240;274384T;LUBRAX SUPERA FLEX 5W40 SN TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1240;274384T;LUBRAX SUPERA FLEX 5W40 SN TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1240;274384T;LUBRAX SUPERA FLEX 5W40 SN TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1240;274384T;LUBRAX SUPERA FLEX 5W40 SN TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1240;274384T;LUBRAX SUPERA FLEX 5W40 SN TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1241;275940P;LUBRAX GRANS TAC4 50 - BD-20L;01/01/2024;1;2024;7197;13;553;22;0,59091;5909;0;0;18,33333;7,99166
1241;275940P;LUBRAX GRANS TAC4 50 - BD-20L;01/02/2024;2;2024;7872;15;524;19;0,78947;7894;13360;11538;18,33333;7,99166
1241;275940P;LUBRAX GRANS TAC4 50 - BD-20L;01/03/2024;3;2024;5011;9;556;21;0,42857;4285;5428;6000;18,33333;7,99166
1241;275940P;LUBRAX GRANS TAC4 50 - BD-20L;01/04/2024;4;2024;16360;31;527;22;1,40909;14090;32878;34444;18,33333;7,99166
1241;275940P;LUBRAX GRANS TAC4 50 - BD-20L;01/05/2024;5;2024;9610;18;533;22;0,81818;8181;5806;5806;18,33333;7,99166
1241;275940P;LUBRAX GRANS TAC4 50 - BD-20L;01/06/2024;6;2024;12100;24;504;20;1,20000;12000;14666;13333;18,33333;7,99166
1242;276406N;LUBRAX ATF DX6 1-LITRO;01/01/2024;1;2024;49690;105;473;22;4,77273;47727;0;0;142,66667;40,38151
1242;276406N;LUBRAX ATF DX6 1-LITRO;01/02/2024;2;2024;66740;141;473;19;7,42105;74210;15548;13428;142,66667;40,38151
1242;276406N;LUBRAX ATF DX6 1-LITRO;01/03/2024;3;2024;41435;88;470;21;4,19048;41904;5646;6241;142,66667;40,38151
1242;276406N;LUBRAX ATF DX6 1-LITRO;01/04/2024;4;2024;68831;151;455;22;6,86364;68636;16379;17159;142,66667;40,38151
1242;276406N;LUBRAX ATF DX6 1-LITRO;01/05/2024;5;2024;81646;187;436;22;8,50000;85000;12384;12384;142,66667;40,38151
1242;276406N;LUBRAX ATF DX6 1-LITRO;01/06/2024;6;2024;74625;184;405;20;9,20000;92000;10823;9839;142,66667;40,38151
1243;277842T;LUBRAX GOLD ST 75W90 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,33333;0,81650
1243;277842T;LUBRAX GOLD ST 75W90 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,33333;0,81650
1243;277842T;LUBRAX GOLD ST 75W90 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,33333;0,81650
1243;277842T;LUBRAX GOLD ST 75W90 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,33333;0,81650
1243;277842T;LUBRAX GOLD ST 75W90 BD-20L;01/05/2024;5;2024;5798;2;2899;22;0,09091;909;0;0;0,33333;0,81650
1243;277842T;LUBRAX GOLD ST 75W90 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,33333;0,81650
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/01/2024;1;2024;10104;16;631;22;0,72727;7272;0;0;10,33333;5,57375
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/02/2024;2;2024;5689;9;632;19;0,47368;4736;6513;5625;10,33333;5,57375
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/03/2024;3;2024;3198;5;639;21;0,23810;2380;5026;5555;10,33333;5,57375
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/04/2024;4;2024;10150;16;634;22;0,72727;7272;30545;32000;10,33333;5,57375
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/05/2024;5;2024;8295;13;638;22;0,59091;5909;8125;8125;10,33333;5,57375
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/06/2024;6;2024;1884;3;628;20;0,15000;1500;2538;2307;10,33333;5,57375
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/01/2024;1;2024;864743;1930;448;22;87,72727;877272;0;0;1497,83333;286,86123
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/02/2024;2;2024;708196;1592;444;19;83,78947;837894;9551;8248;1497,83333;286,86123
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/03/2024;3;2024;552261;1218;453;21;58,00000;580000;6922;7650;1497,83333;286,86123
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/04/2024;4;2024;711714;1617;440;22;73,50000;735000;12672;13275;1497,83333;286,86123
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/05/2024;5;2024;650645;1483;438;22;67,40909;674090;9171;9171;1497,83333;286,86123
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/06/2024;6;2024;497503;1147;433;20;57,35000;573500;8507;7734;1497,83333;286,86123
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/01/2024;1;2024;8429;12;702;22;0,54545;5454;0;0;10,00000;2,09762
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/02/2024;2;2024;8551;12;712;19;0,63158;6315;11578;10000;10,00000;2,09762
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/03/2024;3;2024;4867;7;695;21;0,33333;3333;5277;5833;10,00000;2,09762
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/04/2024;4;2024;7608;11;691;22;0,50000;5000;15000;15714;10,00000;2,09762
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/05/2024;5;2024;5426;8;678;22;0,36364;3636;7272;7272;10,00000;2,09762
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/06/2024;6;2024;6750;10;675;20;0,50000;5000;13750;12500;10,00000;2,09762
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/01/2024;1;2024;52694;91;579;22;4,13636;41363;0;0;66,00000;20,18911
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/02/2024;2;2024;31470;54;582;19;2,84211;28421;6871;5934;66,00000;20,18911
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/03/2024;3;2024;35325;60;588;21;2,85714;28571;10052;11111;66,00000;20,18911
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/04/2024;4;2024;30693;52;590;22;2,36364;23636;8272;8666;66,00000;20,18911
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/05/2024;5;2024;54764;92;595;22;4,18182;41818;17692;17692;66,00000;20,18911
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/06/2024;6;2024;28424;47;604;20;2,35000;23500;5619;5108;66,00000;20,18911
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/01/2024;1;2024;271648;347;782;22;15,77273;157727;0;0;318,83333;64,04191
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/02/2024;2;2024;191878;246;779;19;12,94737;129473;8208;7089;318,83333;64,04191
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/03/2024;3;2024;205254;267;768;21;12,71429;127142;9819;10853;318,83333;64,04191
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/04/2024;4;2024;315662;426;740;22;19,36364;193636;15229;15955;318,83333;64,04191
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/05/2024;5;2024;241706;323;748;22;14,68182;146818;7582;7582;318,83333;64,04191
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/06/2024;6;2024;222480;304;731;20;15,20000;152000;10352;9411;318,83333;64,04191
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/01/2024;1;2024;12340;2;6170;22;0,09091;909;0;0;1,33333;0,81650
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/02/2024;2;2024;12340;2;6170;19;0,10526;1052;11578;10000;1,33333;0,81650
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/03/2024;3;2024;6290;1;6290;21;0,04762;476;4523;5000;1,33333;0,81650
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/04/2024;4;2024;12106;2;6053;22;0,09091;909;19090;20000;1,33333;0,81650
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/05/2024;5;2024;6394;1;6393;22;0,04545;454;5000;5000;1,33333;0,81650
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;1,33333;0,81650
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/01/2024;1;2024;128259;232;552;22;10,54545;105454;0;0;398,00000;490,29257
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/02/2024;2;2024;99785;179;557;19;9,42105;94210;8933;7715;398,00000;490,29257
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/03/2024;3;2024;102833;187;549;21;8,90476;89047;9451;10446;398,00000;490,29257
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/04/2024;4;2024;111923;208;538;22;9,45455;94545;10617;11122;398,00000;490,29257
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/05/2024;5;2024;643958;1398;460;22;63,54545;635454;67211;67211;398,00000;490,29257
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/06/2024;6;2024;94347;184;512;20;9,20000;92000;1447;1316;398,00000;490,29257
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/01/2024;1;2024;182481;252;724;22;11,45455;114545;0;0;205,16667;38,40529
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/02/2024;2;2024;151601;213;711;19;11,21053;112105;9786;8452;205,16667;38,40529
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/03/2024;3;2024;118832;171;694;21;8,14286;81428;7263;8028;205,16667;38,40529
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/04/2024;4;2024;149586;214;699;22;9,72727;97272;11945;12514;205,16667;38,40529
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/05/2024;5;2024;160483;232;691;22;10,54545;105454;10841;10841;205,16667;38,40529
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/06/2024;6;2024;104253;149;699;20;7,45000;74500;7064;6422;205,16667;38,40529
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,16667;0,40825
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/02/2024;2;2024;3740;1;3740;19;0,05263;526;0;0;0,16667;0,40825
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,16667;0,40825
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,16667;0,40825
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,16667;0,40825
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,16667;0,40825
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;2,00000;4,00000
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;2,00000;4,00000
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/03/2024;3;2024;1257;2;628;21;0,09524;952;0;0;2,00000;4,00000
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;2,00000;4,00000
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/05/2024;5;2024;6903;10;690;22;0,45455;4545;0;0;2,00000;4,00000
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;2,00000;4,00000
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/01/2024;1;2024;4415;9;490;22;0,40909;4090;0;0;7,33333;3,50238
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/02/2024;2;2024;3946;8;493;19;0,42105;4210;10292;8888;7,33333;3,50238
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/03/2024;3;2024;1533;3;511;21;0,14286;1428;3392;3750;7,33333;3,50238
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/04/2024;4;2024;1438;3;479;22;0,13636;1363;9545;10000;7,33333;3,50238
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/05/2024;5;2024;5156;11;468;22;0,50000;5000;36666;36666;7,33333;3,50238
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/06/2024;6;2024;4471;10;447;20;0,50000;5000;10000;9090;7,33333;3,50238
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/01/2024;1;2024;2859;10;285;22;0,45455;4545;0;0;10,33333;9,24482
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/02/2024;2;2024;583;2;291;19;0,10526;1052;2315;2000;10,33333;9,24482
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/03/2024;3;2024;292;1;291;21;0,04762;476;4523;5000;10,33333;9,24482
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/04/2024;4;2024;2058;7;294;22;0,31818;3181;66818;70000;10,33333;9,24482
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/05/2024;5;2024;7485;25;299;22;1,13636;11363;35714;35714;10,33333;9,24482
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/06/2024;6;2024;4980;17;292;20;0,85000;8500;7480;6800;10,33333;9,24482
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/01/2024;1;2024;18810;50;376;22;2,27273;22727;0;0;42,50000;11,55422
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/02/2024;2;2024;11366;30;378;19;1,57895;15789;6947;6000;42,50000;11,55422
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/03/2024;3;2024;17873;48;372;21;2,28571;22857;14476;16000;42,50000;11,55422
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/04/2024;4;2024;11971;32;374;22;1,45455;14545;6363;6666;42,50000;11,55422
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/05/2024;5;2024;13610;36;378;22;1,63636;16363;11250;11250;42,50000;11,55422
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/06/2024;6;2024;22541;59;382;20;2,95000;29500;18027;16388;42,50000;11,55422
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,33333;0,81650
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,33333;0,81650
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,33333;0,81650
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,33333;0,81650
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/05/2024;5;2024;665;2;332;22;0,09091;909;0;0;0,33333;0,81650
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,33333;0,81650
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/01/2024;1;2024;4469;9;496;22;0,40909;4090;0;0;7,50000;4,41588
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/02/2024;2;2024;987;2;493;19;0,10526;1052;2573;2222;7,50000;4,41588
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/03/2024;3;2024;1465;3;488;21;0,14286;1428;13571;15000;7,50000;4,41588
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/04/2024;4;2024;4347;9;483;22;0,40909;4090;28636;30000;7,50000;4,41588
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/05/2024;5;2024;6520;14;465;22;0,63636;6363;15555;15555;7,50000;4,41588
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/06/2024;6;2024;3774;8;471;20;0,40000;4000;6285;5714;7,50000;4,41588
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/01/2024;1;2024;285493;573;498;22;26,04545;260454;0;0;582,33333;58,90897
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/02/2024;2;2024;245933;500;491;19;26,31579;263157;10103;8726;582,33333;58,90897
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/03/2024;3;2024;271510;565;480;21;26,90476;269047;10223;11300;582,33333;58,90897
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/04/2024;4;2024;310308;659;470;22;29,95455;299545;11133;11663;582,33333;58,90897
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/05/2024;5;2024;300186;642;467;22;29,18182;291818;9742;9742;582,33333;58,90897
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/06/2024;6;2024;256624;555;462;20;27,75000;277500;9509;8644;582,33333;58,90897
1262;387221Q;LUBRAX TECNO SL 15W40 SEMISSINT. TB-200L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;1,00000;1,26491
1262;387221Q;LUBRAX TECNO SL 15W40 SEMISSINT. TB-200L;01/02/2024;2;2024;3780;1;3780;19;0,05263;526;0;0;1,00000;1,26491
1262;387221Q;LUBRAX TECNO SL 15W40 SEMISSINT. TB-200L;01/03/2024;3;2024;11756;3;3918;21;0,14286;1428;27142;30000;1,00000;1,26491
1262;387221Q;LUBRAX TECNO SL 15W40 SEMISSINT. TB-200L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;1,00000;1,26491
1262;387221Q;LUBRAX TECNO SL 15W40 SEMISSINT. TB-200L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;1,00000;1,26491
