product_id;product;description;date_period;mes;ano;cost_real;qtd_real;cost_unit
1216;267340V;LUBRAX TURBO ME SAE 40 1-LITRO;01/03/2024;3;2024;5444,35;8;680
1217;267641K;LUBRAX TURBINA X 68 TB-200L;01/03/2024;3;2024;0;0;0
1218;267643M;LUBRAX TURBINA X 68 BD-20L;01/03/2024;3;2024;0;0;0
1219;268266L;LUBRAX UTILE FPX 150 BD-20L;01/03/2024;3;2024;0;0;0
1220;268291K;LUBRAX GAS MA 40 TB-200L;01/03/2024;3;2024;33947,63;6;5657
1221;271042F;LUBRAX GAS LDI 40 TB-200L;01/03/2024;3;2024;0;0;0
1222;271108T;LUBRAX UTILE OT 46TB-200L;01/03/2024;3;2024;0;0;0
1223;271110V;LUBRAX UTILE FPX 220 - BD-20L;01/03/2024;3;2024;0;0;0
1224;271112X;LUBRAX UTILE OT 100TB-200L;01/03/2024;3;2024;0;0;0
1225;271114Z;LUBRAX GRAXA LITH 2 TB-170 KG;01/03/2024;3;2024;0;0;0
1226;271117C;LUBRAX TURBO DD BD-20L;01/03/2024;3;2024;0;0;0
1227;271118D;LUBRAX GRAXA LITH 00 TB-170 KG;01/03/2024;3;2024;0;0;0
1228;271119E;LUBRAX VALORA SN PLUS 5W30 TB-200L;01/03/2024;3;2024;9523;2;4761
1229;271121G;LUBRAX GEAR 320TB-200L;01/03/2024;3;2024;11300;2;5650
1230;271122H;LUBRAX TURBO ME 50TB-200L;01/03/2024;3;2024;0;0;0
1231;271123I;LUBRAX LITHPLUS EP 2 TB-170KG;01/03/2024;3;2024;0;0;0
1232;271124J;LUBRAX UTILE FPX 150 TB-200L;01/03/2024;3;2024;0;0;0
1233;271125K;LUBRAX GEAR PAO 460 BD-20L;01/03/2024;3;2024;0;0;0
1234;271126L;LUBRAX GEAR PAO 220 BD-20L;01/03/2024;3;2024;3150;1;3150
1235;271260P;LUBRAX TURBINA X 46 TB-200L;01/03/2024;3;2024;0;0;0
1236;273333I;LUBRAX BETUMEN 300 BD-18KG;01/03/2024;3;2024;5999,23;13;461
1237;273334J;LUBRAX BETUMEN 300TB-170KG;01/03/2024;3;2024;0;0;0
1238;273335K;LUBRAX BETUMEN 500 BD-18KG;01/03/2024;3;2024;3001;7;428
1239;273336L;LUBRAX ATF HD SINTETICO TB-200L;01/03/2024;3;2024;0;0;0
1240;274384T;LUBRAX SUPERA FLEX 5W40 SN TB-200L;01/03/2024;3;2024;0;0;0
1241;275940P;LUBRAX GRANS TAC4 50 - BD-20L;01/03/2024;3;2024;5010,88;9;556
1242;276406N;LUBRAX ATF DX6 1-LITRO;01/03/2024;3;2024;41434,68;88;470
1243;277842T;LUBRAX GOLD ST 75W90 BD-20L;01/03/2024;3;2024;0;0;0
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/03/2024;3;2024;0;0;0
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/03/2024;3;2024;3198,3;5;639
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/03/2024;3;2024;0;0;0
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/03/2024;3;2024;552260,78;1218;453
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/03/2024;3;2024;4867,16;7;695
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/03/2024;3;2024;35324,64;60;588
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/03/2024;3;2024;205254,04;267;768
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/03/2024;3;2024;6290;1;6290
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/03/2024;3;2024;102832,8;187;549
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/03/2024;3;2024;118832,05;171;694
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/03/2024;3;2024;0;0;0
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/03/2024;3;2024;1256,78;2;628
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/03/2024;3;2024;1533,1;3;511
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/03/2024;3;2024;291,56;1;291
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/03/2024;3;2024;17872,77;48;372
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/03/2024;3;2024;0;0;0
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/03/2024;3;2024;1464,87;3;488
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/03/2024;3;2024;271509,91;565;480
1262;387221Q;LUBRAX TECNO SL 15W40 SEMISSINT. TB-200L;01/03/2024;3;2024;11756,06;3;3918
1263;387223S;LUBRAX TECNO SL 15W40 SEMISSINT 3-LITRO;01/03/2024;3;2024;4012,63;8;501
1264;490338R;TOP TURBO ESSENCIAL CI-4 15W40 TB-200L;01/03/2024;3;2024;56685;15;3779
1265;490601U;TOP TURBO ESSENCIAL CI-4 15W40 1-LITRO;01/03/2024;3;2024;58646,84;105;558
1266;490602V;TOP TURBO ESSENCIAL CI-4 15W40 3-LITROS;01/03/2024;3;2024;127612,21;325;392
1267;490603W;TOP TURBO ESSENCIAL CI-4 15W40 BD-20L;01/03/2024;3;2024;2077513,87;6187;335
1268;490604X;TOP TURBO ESSENCIAL CI-4 15W40 TB-1000L;01/03/2024;3;2024;0;0;0
1269;490605Y;TOP TURBO PRO SEMI-S CK-4 15W40 3-LITROS;01/03/2024;3;2024;2116;4;529
1270;490606Z;TOP TURBO PRO CK-4/CJ-4 E9 15W40 BD-20L;01/03/2024;3;2024;1671,48;3;557
1271;490607A;TOP TURBO PRO SEMI-S CK-4 15W40 TB-200L;01/03/2024;3;2024;0;0;0
1272;490609C;TOP TURBO PRO SINT CI-4 E6 10W40 BD-20L;01/03/2024;3;2024;10342,55;19;544
1273;490610D;TOP TURBO PRO SINT CI-4 E6 10W40 TB1000L;01/03/2024;3;2024;0;0;0
1274;490611E;TOP TURBO PRO SINT CI-4 E6 10W40 1-LITRO;01/03/2024;3;2024;1698;2;849
1275;490612F;TOP TURBO PRO S CI-4 E6 10W40 3-LITROS;01/03/2024;3;2024;2357,12;4;589
1276;490613G;TOP TURBO PRO SINT CI-4 E6 10W40 TB-200L;01/03/2024;3;2024;16659,88;3;5553
1277;492050N;LUBRAX CLAY ADS 2 BD-20 KG;01/03/2024;3;2024;0;0;0
1278;494271Y;LUBRAX TOP TURBO PRO 10W30 3-LITROS;01/03/2024;3;2024;1115,2;2;557
1279;494272Z;LUBRAX TOP TURBO PRO 10W30 BD-20L;01/03/2024;3;2024;18847,16;35;538
1280;494275C;LUBRAX TOP TURBO PRO 10W30 TB-200L;01/03/2024;3;2024;0;0;0
1281;499693M;LUBRAX UNITRACTOR ESSENCIAL 80W BD-20L;01/03/2024;3;2024;5144,66;13;395
1282;499694N;LUBRAX UNITRACTOR ESSENCIAL 80W TB-200L;01/03/2024;3;2024;0;0;0
1283;499696P;LUBRAX UNITRACTOR 20W30 GL-4 BD-20L;01/03/2024;3;2024;57413,3;129;445
1284;499697Q;LUBRAX UNITRACTOR 20W-30 TB-200L;01/03/2024;3;2024;0;0;0
1285;499699S;LUBRAX UNITRACTOR 10W30 BD-20L;01/03/2024;3;2024;167069,57;382;437
1286;499701U;LUBRAX TOP TURBO AVANTE 10W40 BD-20L;01/03/2024;3;2024;0;0;0
1287;500543E;LUBRAX TOP TURBO AVANTE 10W40 1-LITRO;01/03/2024;3;2024;7751,3;7;1107
1288;500658P;LUBRAX TOP TURBO AVANTE 10W40 3-LITRO;01/03/2024;3;2024;877,91;1;877
1289;501698P;LUBRAX SUPERA PREMIUM 0W20 1-LITRO;01/03/2024;3;2024;5893,7;14;420
1290;501700R;LUBRAX SUPERA PREMIUM 5W30 1-LITRO;01/03/2024;3;2024;3241,04;8;405
1291;502409Y;LUBRAX GL-5 SAE 140 1-LITRO;01/03/2024;3;2024;10980,03;16;686
1292;504421I;LUBRAX SUPERA FLEX 0W20 1-LITRO;01/03/2024;3;2024;688,83;1;688
1293;504427O;LUBRAX SUPERA FLEX 5W30 1-LITRO;01/03/2024;3;2024;4022,49;6;670
1294;504599E;LUBRAX GRANS TAC 4 10W LUBRAX BD-20L;01/03/2024;3;2024;0;0;0
1295;505894Z;LUBRAX OB 9 TB-200L;01/03/2024;3;2024;0;0;0
1296;506165K;LUBRAX GRAXA LITH EP 0 BD-20L;01/03/2024;3;2024;0;0;0
1001;67212Q;LUBRAX ESSENCIAL SL 15W40 1-LITRO;01/04/2024;4;2024;0;0;0
1002;67213R;LUBRAX SUPERA 5W40 SN 1-LITRO SINTETICO;01/04/2024;4;2024;0;0;0
1003;67215T;ESSENCIAL ALTA ROD. 25W50 SL 1-LITRO;01/04/2024;4;2024;15042,51;21;716
1004;67216U;LUBRAX TOP TURBO 15W40 CI-41-LITRO;01/04/2024;4;2024;82795,89;140;591
1005;67218W;LUBRAX TECNO 15W40 SN SEMITB-200L;01/04/2024;4;2024;0;0;0
1006;67219X;LUBRAX TECNO 15W40 SN SEMI3-LITROS;01/04/2024;4;2024;42989,4;99;434
1007;67220Y;LUBRAX TECNO 15W40 SN SEMISINT. 500-ML;01/04/2024;4;2024;9648,82;17;567
1008;67221Z;LUBRAX TECNO 15W40 SN SEMI 1-LITRO;01/04/2024;4;2024;165720,89;294;563
1009;67223B;LUBRAX ESSENCIAL 15W40 SL3-LITROS;01/04/2024;4;2024;0;0;0
1010;67224C;LUBRAX ESSENCIAL 15W40 SL500-ML;01/04/2024;4;2024;0;0;0
1011;67228G;ESSENCIA ALTA ROD. 25W503-LITROS;01/04/2024;4;2024;1500,12;3;500
1012;67229H;ESSENCIAL ALTA ROD. 25W50500-ML;01/04/2024;4;2024;641,12;1;641
1013;67230I;LUBRAX TOP TURBO 15W40 CI-4 SL BD-20L;01/04/2024;4;2024;649020,62;1813;357
1014;67231J;LUBRAX TOP TURBO 15W40 CI-4 TB-200L;01/04/2024;4;2024;32843,43;9;3649
1015;67233L;LUBRAX ATF TIPO A OH50 1-LITRO;01/04/2024;4;2024;84872,42;127;668
1016;67234M;LUBRAX ATF TIPO A OH50500-ML;01/04/2024;4;2024;64689,74;96;673
1017;67235N;LUBRAX ATF TIPO A OH50 BD-20L;01/04/2024;4;2024;18058,36;34;531
1018;67237P;LUBRAX ATF TDX DEXRON III OH49 500-ML;01/04/2024;4;2024;2138;3;712
1019;67238Q;LUBRAX ATF TDX OH49 BD-20L DEXRON III;01/04/2024;4;2024;4218,69;7;602
1020;67240S;LUBRAX ATF TDX OH49 TB-200L;01/04/2024;4;2024;0;0;0
1021;67242U;LUBRAX TURBINA 150BD-20L;01/04/2024;4;2024;0;0;0
1022;67257J;LUBRAX ESSENCIAL 2T API TC 500-ML;01/04/2024;4;2024;141858,13;259;547
1023;67369R;LUBRAX GRAXA AUTOLITH-2 1-KG;01/04/2024;4;2024;12679,96;12;1056
1024;67370S;LUBRAX GRAXA AUTOLITH 2500-GR;01/04/2024;4;2024;6567,86;8;820
1025;67371T;LUBRAX GRAXA AUTOLITH 2 BD-10KG;01/04/2024;4;2024;22386,01;64;349
1026;67372U;LUBRAX GRAXA AUTOLITH 2BD-20KG;01/04/2024;4;2024;37564,35;60;626
1027;67373V;LUBRAX GRAXA AUTOLITH 2 TB-170KG;01/04/2024;4;2024;31032,36;6;5172
1028;67374W;LUBRAX GRAXA CHASSIS 2BD-20KG;01/04/2024;4;2024;4500,36;10;450
1029;67375X;LUBRAX GRAXA CHASSIS 2 TB-170KG;01/04/2024;4;2024;3700;1;3700
1030;67475T;LUBRAX GL-5 SAE 901-LITRO;01/04/2024;4;2024;59420;106;560
1031;67476U;LUBRAX GL-5 SAE 80W90 1-LITRO;01/04/2024;4;2024;41401,37;69;600
1032;67477V;LUBRAX GL-5 SAE 85W140 1-LITRO;01/04/2024;4;2024;49733,29;81;613
1033;67478W;LUBRAX GL-5 SAE 85W140 BD-20L;01/04/2024;4;2024;339135,94;769;441
1034;67479X;LUBRAX TRM-4 GL-4 901-LITRO;01/04/2024;4;2024;8000,6;12;666
1035;67480Y;LUBRAX TRM-4 GL-4 90 BD-20L;01/04/2024;4;2024;0;0;0
1036;67481Z;LUBRAX TRM-5 SAE GL-5 1401-LITRO;01/04/2024;4;2024;19585,82;24;816
1037;67482A;LUBRAX TRM-5 GL-5 901-LITRO;01/04/2024;4;2024;0;0;0
1038;67484C;LUBRAX HYDRA 68 BD-20L;01/04/2024;4;2024;0;0;0
1039;67553T;LUBRAX VALORA 5W30 SN1-LITRO;01/04/2024;4;2024;0;0;0
1040;67557X;LUBRAX ESSENCIAL 4T SL 20W50 1-LITRO;01/04/2024;4;2024;0;0;0
1041;67558Y;LUBRAX ESSENCIAL 2T FC 500-ML;01/04/2024;4;2024;6161,82;7;880
1042;67559Z;LUBRAX AVANTE 10W40 CI4 SINTENT 1-LITRO;01/04/2024;4;2024;0;0;0
1043;67561B;LUBRAX AVANTE 10W40 CI4 SINTETICO BD-20L;01/04/2024;4;2024;0;0;0
1044;67597L;LUBRAX GL-5 SAE 140 BD-20L;01/04/2024;4;2024;110068,02;242;454
1045;67598M;LUBRAX TRM-5 GL-5 85W140 BD-20L;01/04/2024;4;2024;0;0;0
1046;67599N;LUBRAX NAUTICA 2T TCW3500-ML;01/04/2024;4;2024;254087,58;283;897
1047;67600O;LUBRAX GL-5 SAE 80W90 BD-20L;01/04/2024;4;2024;57948,83;127;456
1048;67601P;LUBRAX GL-5 SAE 90 BD-20L;01/04/2024;4;2024;230342,62;558;412
1049;67602Q;LUBRAX TRM-4 GL-4 80W1-LITRO;01/04/2024;4;2024;53201,04;85;625
1050;67603R;LUBRAX TRM-4 GL-4 80W BD-20L;01/04/2024;4;2024;39479,78;85;464
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/04/2024;4;2024;0;0;0
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/04/2024;4;2024;6533,8;12;544
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/04/2024;4;2024;31885,38;75;425
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/04/2024;4;2024;10688;22;485
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/04/2024;4;2024;0;0;0
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/04/2024;4;2024;0;0;0
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/04/2024;4;2024;0;0;0
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/04/2024;4;2024;98024,03;208;471
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/04/2024;4;2024;60252,84;164;367
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/04/2024;4;2024;99476,6;177;562
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/04/2024;4;2024;104069,78;35;2973
1062;70975T;LUBRAX GEAR 220BD-20L;01/04/2024;4;2024;54595,36;100;545
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/04/2024;4;2024;0;0;0
1064;71589J;LUBRAX GEAR 320 BD-20L;01/04/2024;4;2024;23910,86;43;556
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/04/2024;4;2024;3301,95;4;825
1066;71765D;LUBRAX COMPSOR RF 68BD-20L;01/04/2024;4;2024;28592,42;54;529
1067;71766E;LUBRAX COMPSOR RF 68 TB-200L;01/04/2024;4;2024;52360,6;10;5236
1068;71767F;LUBRAX COMPSOR AC 46 BD-20L;01/04/2024;4;2024;5399,01;11;490
1069;71768G;LUBRAX GRAXA LITH EP 2BD-20KG;01/04/2024;4;2024;15555,06;23;676
1070;71769H;LUBRAX GRAXA LITH EP 2 TB-170KG;01/04/2024;4;2024;0;0;0
1071;72665A;LUBRAX UTILE PE 38 BD-20L;01/04/2024;4;2024;689;1;689
1072;73467U;LUBRAX AVANTE 10W40 CI-43-LITROS;01/04/2024;4;2024;0;0;0
1073;73469W;LUBRAX GRANS THF 20W303-LITROS;01/04/2024;4;2024;0;0;0
1074;73470X;LUBRAX TOP TURBO 15W40 CI-4 3-LITROS;01/04/2024;4;2024;168343,49;409;411
1075;73472Z;LUBRAX TURBO VIGOROS 20W50 CH4 3-LITROS;01/04/2024;4;2024;31686,29;67;472
1076;75919P;LUBRAX ESSENCIAL 4T 20W50 SL TB-200L;01/04/2024;4;2024;0;0;0
1077;79128S;LUBRAX HYDRA 683-LITROS;01/04/2024;4;2024;12451,22;36;345
1078;83963P;LUBRAX HYDRA XP 46BD-20L;01/04/2024;4;2024;16565,3;34;487
1079;83964Q;LUBRAX HYDRA XP 100 BD-20L;01/04/2024;4;2024;1880;4;470
1080;83965R;LUBRAX HYDRA XP 32 BD-20L;01/04/2024;4;2024;6218,55;14;444
1081;83966S;LUBRAX GL-5 SAE 90 TB-200L;01/04/2024;4;2024;8400;2;4200
1082;83969V;LUBRAX GEAR 460 BD-20L;01/04/2024;4;2024;5726,52;9;636
1083;85522N;LUBRAX SUPERA 5W40 SINTETICO TB-200L;01/04/2024;4;2024;0;0;0
1084;85523O;LUBRAX TECNO 10W40 SN500-ML;01/04/2024;4;2024;6242,73;11;567
1085;85524P;LUBRAX TECNO 10W40 SN SEMI 1-LITRO;01/04/2024;4;2024;80418,58;146;550
1086;85525Q;LUBRAX TECNO 10W40 SN3-LITROS;01/04/2024;4;2024;3917,89;8;489
1087;85526R;LUBRAX TECNO 10W40 SN TB-200L;01/04/2024;4;2024;0;0;0
1088;85529U;LUBRAX TECNO MOTO 10W40 SL1-LITRO;01/04/2024;4;2024;0;0;0
1089;85538D;LUBRAX TOP TURBO 15W40 CI-4 TB-1000L;01/04/2024;4;2024;20100;1;20100
1090;85545K;LUBRAXGEARPAO150BD-20L;01/04/2024;4;2024;0;0;0
1091;137044L;LUBRAX UTILE OT 68 TB-200L;01/04/2024;4;2024;0;0;0
1092;137205Q;LUBRAX GL-5 85W140 TB-200L;01/04/2024;4;2024;44738;10;4473
1093;138761M;LUBRAX GEAR 150BD-20L;01/04/2024;4;2024;1076,28;2;538
1094;138762N;LUBRAX GEAR 100BD-20L;01/04/2024;4;2024;0;0;0
1095;138954X;LUBRAX HYDRA XP 68 TB-200L;01/04/2024;4;2024;0;0;0
1096;139016H;LUBRAX HYDRA XP 46TB-200L;01/04/2024;4;2024;4210,64;1;4210
1097;140444F;LUBRAX GRAXA CALCIUN GR1 BD-20KG;01/04/2024;4;2024;0;0;0
1098;141245A;LUBRAX INDICC 4T 10W30 SL SEMI 1-LITRO;01/04/2024;4;2024;0;0;0
1099;141593K;LUBRAX HYDRA XP 683-LITROS;01/04/2024;4;2024;436,99;1;436
1100;141630V;LUBRAX ESSENCIAL 10W30 SM 1-LITRO;01/04/2024;4;2024;0;0;0
1101;147260J;LUBRAX GL-5 LS 80W90 BD-20L;01/04/2024;4;2024;3481;3;1160
1102;147262L;LUBRAX GL-5 LS 85W140 BD-20L;01/04/2024;4;2024;4802,72;4;1200
1103;149686R;LUBRAX ESSENCIAL 40 SJ 500-ML;01/04/2024;4;2024;0;0;0
1104;149976V;LUBRAX FEROCES 4T 15W50 SN 1-LITRO;01/04/2024;4;2024;0;0;0
1105;149978X;LUBRAX GRAXA LITH 2 BD-20KG;01/04/2024;4;2024;0;0;0
1106;149983C;LUBRAX GRANS TAC 4 30 TB-200L;01/04/2024;4;2024;0;0;0
1107;149985E;LUBRAX GL-5 SAE 250BD-20L;01/04/2024;4;2024;0;0;0
1108;149986F;LUBRAX TRM-5 GL-5 85W140 TB-200L;01/04/2024;4;2024;0;0;0
1109;149988H;LUBRAX TRM-5 GL-5 90 TB-200L;01/04/2024;4;2024;0;0;0
1110;149989I;LUBRAX GRANS TAC3 10W TB-200L;01/04/2024;4;2024;3700;1;3700
1111;149991K;LUBRAX ESSENCIAL 15W40 SL TB-200L;01/04/2024;4;2024;0;0;0
1112;150063E;LUBRAX GL-5 SAE 140 TB-200L;01/04/2024;4;2024;0;0;0
1113;150067I;LUBRAX GOLD 80W90 BD-20L;01/04/2024;4;2024;0;0;0
1114;150068J;LUBRAX GOLD GL-5 85W140 BD-20L;01/04/2024;4;2024;0;0;0
1115;150069K;LUBRAX GOLD GL-5 75W90BD-20L;01/04/2024;4;2024;0;0;0
1116;150073O;LUBRAX GRAXA CLAY 2 BD-20KG;01/04/2024;4;2024;1504;2;752
1117;150074P;LUBRAX GRAXA LITH SM 2BD-20KG;01/04/2024;4;2024;0;0;0
1118;150081W;LUBRAX GEAR 150 TB-200L;01/04/2024;4;2024;0;0;0
1119;150082X;LUBRAX GEAR 460 TB-200L;01/04/2024;4;2024;0;0;0
1120;150083Y;LUBRAX GEAR 680 BD-20L;01/04/2024;4;2024;3091,84;4;772
1121;150084Z;LUBRAX GL-5 80W90 TB-200L;01/04/2024;4;2024;0;0;0
1122;150086B;LUBRAX TRM-4 GL-4 80W TB-200L;01/04/2024;4;2024;0;0;0
1123;150087C;LUBRAX GRANS THF 20W30 TB-200L;01/04/2024;4;2024;0;0;0
1124;150088D;LUBRAX COMPSOR AC 68 BD-20L;01/04/2024;4;2024;1425;3;475
1125;150090F;LUBRAX COMPSOR AC 100 BD-20L;01/04/2024;4;2024;0;0;0
1126;150092H;LUBRAX GEAR 220 TB-200L;01/04/2024;4;2024;28659,52;5;5731
1127;150093I;LUBRAX GEAR 680 TB-200L;01/04/2024;4;2024;0;0;0
1128;150094J;LUBRAX GL-5 LS SAE 90BD-20L;01/04/2024;4;2024;0;0;0
1129;150095K;LUBRAX GRAXA LITHPLUS SM 2 BD-20KG;01/04/2024;4;2024;0;0;0
1130;150879O;LUBRAX GRANS HR 10WBD-20L;01/04/2024;4;2024;9584;16;599
1131;150880P;LUBRAX GRANS HR 10W TB-200L;01/04/2024;4;2024;0;0;0
1132;152075O;LUBRAX GRAXA LITHPLUS SM 2 TB-170KG;01/04/2024;4;2024;0;0;0
1133;152318X;LUBRAX COMPSOR AC 32 BD-20L;01/04/2024;4;2024;0;0;0
1134;152380H;LUBRAX GOLD XP 75W80 BD-20L;01/04/2024;4;2024;0;0;0
1135;152550V;LUBRAX GRANS TAC 450 TB-200L;01/04/2024;4;2024;5176,09;1;5176
1136;153048Z;LUBRAX COMPSOR PG 46 BD-20L;01/04/2024;4;2024;0;0;0
1137;154080R;LUBRAX VALORA 5W30 SN TB-200L;01/04/2024;4;2024;0;0;0
1138;161261W;LUBRAX HYDRA HV 68TB-200L;01/04/2024;4;2024;0;0;0
1139;161264Z;LUBRAX HYDRA HV 68BD-20L;01/04/2024;4;2024;0;0;0
1140;165167C;LUBRAX TRM 5 HD 40 BD-20L;01/04/2024;4;2024;0;0;0
1141;165513K;LUBRAX GRAXA LITHPLUS HV 2 BD-20KG;01/04/2024;4;2024;1911,96;2;955
1142;165514L;LUBRAX GRAXA ALUMINUM FG 2 BD-10KG;01/04/2024;4;2024;0;0;0
1143;165515M;LUBRAX GRAXA POLYTEC 2BD-10KG;01/04/2024;4;2024;8427,38;10;842
1144;165516N;LUBRAX GRAXA NEO SC 2BD-20KG;01/04/2024;4;2024;0;0;0
1145;165517O;LUBRAX GRAXA CALCIUM ECO 2 BD-20KG;01/04/2024;4;2024;0;0;0
1146;165518P;LUBRAX TRM 5 HD SAE 30 BD-20L;01/04/2024;4;2024;0;0;0
1147;165520R;LUBRAX UNITRACTOR PREMIUM 10W30 TB-200L;01/04/2024;4;2024;0;0;0
1148;165521S;LUBRAX EXTREMO HD E6-12 5W30 BD-20L;01/04/2024;4;2024;0;0;0
1149;165731U;LUBRAX ESSENCIAL SL 20W50 1-LITRO;01/04/2024;4;2024;247161,74;531;465
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/04/2024;4;2024;22029;5;4405
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/04/2024;4;2024;17945,82;49;366
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/04/2024;4;2024;0;0;0
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/04/2024;4;2024;0;0;0
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/04/2024;4;2024;0;0;0
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/04/2024;4;2024;9168,51;21;436
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/04/2024;4;2024;0;0;0
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/04/2024;4;2024;0;0;0
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/04/2024;4;2024;2036;4;509
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/04/2024;4;2024;8174,94;15;544
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/04/2024;4;2024;1518,36;2;759
1161;169454Z;LUBRAX GRAXA LITH 3 BD-20KG;01/04/2024;4;2024;0;0;0
1162;169456B;LUBRAX GRAXA BETUMEN FLD 250 BD-20KG;01/04/2024;4;2024;0;0;0
1163;169457C;LUBRAX GRAXA BETUMEN FLD 500 BD-20KG;01/04/2024;4;2024;0;0;0
1164;169458D;LUBRAX GRAXA LITHPLUS EP 2 BD-20KG;01/04/2024;4;2024;3848,42;4;962
1165;169459E;LUBRAX HYDRA XP 150BD-20L;01/04/2024;4;2024;0;0;0
1166;169462H;LUBRAX TURBINA 22TB-200L;01/04/2024;4;2024;0;0;0
1167;169470P;LUBRAX GEAR 68 BD-20L;01/04/2024;4;2024;0;0;0
1168;169471Q;LUBRAX GEAR 68 TB-200L;01/04/2024;4;2024;0;0;0
1169;169473S;LUBRAX GEAR 1000 BD-20L;01/04/2024;4;2024;0;0;0
1170;169474T;LUBRAX UTILE DE 22 BD-20L;01/04/2024;4;2024;0;0;0
1171;169477W;LUBRAX HYDRA XP 100 TB-200L;01/04/2024;4;2024;0;0;0
1172;169479Y;LUBRAX TURBINA 220 TB-200L;01/04/2024;4;2024;0;0;0
1173;169480Z;LUBRAX COMPSOR RF 32 BD-20L;01/04/2024;4;2024;8483,1;15;565
1174;169487G;LUBRAX COMPSOR PAO 46 BD-20L;01/04/2024;4;2024;0;0;0
1175;169492L;LUBRAX COMPSOR PAO 68BD-20L;01/04/2024;4;2024;0;0;0
1176;169495O;LUBRAX GRAXA CALCIUM ZN 1BD-20KG;01/04/2024;4;2024;0;0;0
1177;169524R;LUBRAX HYDRA XP 32TB-200L;01/04/2024;4;2024;0;0;0
1178;171866T;LUBRAX SUPERA FLEX 5W40 SN 1-LITRO;01/04/2024;4;2024;0;0;0
1179;173152F;LUBRAX MARBRAX CCD310 Bl BD-20L;01/04/2024;4;2024;0;0;0
1180;173154H;LUBRAX UTILE PA 15 BD-20L;01/04/2024;4;2024;0;0;0
1181;173508X;LUBRAX UTILE FPX 68 BD-20L;01/04/2024;4;2024;0;0;0
1182;173509Y;LUBRAX UTILE OT 32TB-200L;01/04/2024;4;2024;0;0;0
1183;174453G;LUBRAX COMPSOR PAO 32BD-20L;01/04/2024;4;2024;0;0;0
1184;174537M;LUBRAX EXTRA TURBO CH-4 15W401-LITRO;01/04/2024;4;2024;31285,77;60;521
1185;174539O;LUBRAX EXTRA TURBO CH-4 15W40 3-LITRO;01/04/2024;4;2024;49559,48;131;378
1186;174541Q;LUBRAX EXTRA TURBO CH-4 15W40 BD-20L;01/04/2024;4;2024;15502,2;43;360
1187;174543S;LUBRAX EXTRA TURBO CH-4 15W40 TB-200L;01/04/2024;4;2024;0;0;0
1188;174577A;LUBRAX AV 70 IN MINERAL TB-200L;01/04/2024;4;2024;3350;1;3350
